,Application. ID,Age,Gender,Location,Siblings,RAM-1 Score,RAM-2 Score,HS Score,School Rank,SOP,Admission Status,Parents Edu._M,Parents Edu._M+F
3993,Ref#20228,17,1,2,0,97,100,34,3,1.5,1,0,1
3994,Ref#20537,23,0,2,0,78,93,60,2,2.5,1,1,0
3995,Ref#22440,22,1,1,0,72,86,73,2,3.0,0,0,1
3996,Ref#23715,18,0,1,1,93,100,38,1,3.5,1,1,0
3997,Ref#27057,17,0,3,0,74,88,69,1,3.5,1,0,1
3998,Ref#28288,18,1,3,0,87,100,44,1,2.5,1,1,0
3999,Ref#28924,22,0,1,0,88,100,43,1,2.5,1,0,0
4000,Ref#29701,18,0,1,0,66,79,86,3,3.0,1,0,1
4001,Ref#29829,23,1,3,1,83,99,49,1,3.0,1,0,0
4002,Ref#31627,17,0,1,0,63,75,93,2,4.5,1,0,1
4003,Ref#32315,21,0,1,0,63,75,93,2,4.0,1,0,1
4004,Ref#33514,18,0,2,1,90,100,41,3,1.0,1,0,1
4005,Ref#37281,17,1,1,1,82,98,51,2,4.5,1,0,0
4006,Ref#40160,21,0,1,1,66,79,86,3,3.5,1,0,1
4007,Ref#41902,23,1,2,0,65,78,88,1,2.0,0,0,0
4008,Ref#44158,20,0,2,0,72,86,73,1,3.0,0,0,1
4009,Ref#47528,17,1,1,1,89,100,42,3,1.0,1,0,0
4010,Ref#70715,18,1,3,1,75,90,67,1,3.0,0,0,0
4011,Ref#43318,17,1,3,1,93,100,39,2,1.5,1,1,0
4012,Ref#10272,20,0,3,1,84,100,48,2,3.5,1,1,0
4013,Ref#10773,16,0,2,0,81,97,54,2,5.0,1,0,1
4014,Ref#11193,19,0,1,1,76,91,65,1,1.5,1,0,1
4015,Ref#11524,20,0,3,0,97,100,35,2,3.5,1,0,0
4016,Ref#12413,18,0,1,0,78,93,61,1,1.0,1,0,1
4017,Ref#13752,16,0,2,1,73,87,72,3,3.5,1,0,1
4018,Ref#14315,21,1,3,0,75,90,67,2,3.5,1,0,1
4019,Ref#15892,22,0,3,0,67,80,85,3,3.0,1,0,1
4020,Ref#16293,21,0,2,0,77,92,63,2,3.5,1,0,0
4021,Ref#17010,22,0,3,1,65,78,89,2,2.5,0,0,0
4022,Ref#17059,21,1,3,0,65,78,89,2,3.5,1,0,0
4023,Ref#19839,23,1,1,0,66,79,87,2,3.0,0,0,1
4024,Ref#20242,21,1,2,0,68,81,83,2,2.5,0,0,1
4025,Ref#25748,19,0,1,0,62,74,96,2,1.5,0,0,1
4026,Ref#26891,21,0,1,0,69,82,81,1,4.5,1,0,0
4027,Ref#27431,15,1,2,0,73,87,72,3,3.5,1,1,0
4028,Ref#27877,21,0,3,0,98,100,34,3,4.5,1,0,1
4029,Ref#29132,20,0,3,0,94,100,38,2,4.5,1,0,0
4030,Ref#29724,15,1,1,0,61,73,98,3,2.5,1,0,0
4031,Ref#30231,23,0,3,0,60,72,100,2,4.0,1,1,0
4032,Ref#34865,22,0,2,1,89,100,43,2,1.5,1,1,0
4033,Ref#37483,16,0,3,0,89,100,43,1,3.5,1,0,0
4034,Ref#39481,16,1,3,0,62,74,96,3,2.0,1,0,1
4035,Ref#40958,18,0,3,1,81,97,54,3,3.5,1,0,0
4036,Ref#42041,17,0,1,1,74,88,70,3,1.0,0,0,0
4037,Ref#42956,17,1,1,0,97,100,35,2,3.0,1,1,0
4038,Ref#22428,16,0,3,1,95,100,38,2,4.5,1,0,1
4039,Ref#13395,21,1,1,0,61,73,99,3,4.5,1,0,0
4040,Ref#13514,16,1,3,1,73,87,73,1,2.0,0,1,0
4041,Ref#18414,19,1,2,0,95,100,38,1,3.0,1,1,0
4042,Ref#18892,21,1,3,1,97,100,36,2,4.5,1,0,1
4043,Ref#21406,19,1,2,0,98,100,35,3,5.0,1,0,0
4044,Ref#21722,17,1,1,1,70,84,79,2,3.0,1,0,1
4045,Ref#23876,23,0,2,1,62,74,97,2,2.0,1,0,1
4046,Ref#24207,15,1,3,1,81,97,55,1,1.5,1,1,0
4047,Ref#24713,21,0,3,0,97,100,36,3,1.5,1,0,0
4048,Ref#25484,17,1,1,1,76,91,66,1,5.0,1,1,0
4049,Ref#28512,23,0,2,0,74,88,71,1,2.0,0,1,0
4050,Ref#29397,20,0,3,0,61,73,99,3,4.5,1,1,0
4051,Ref#29568,20,1,1,0,77,92,64,3,1.0,1,0,0
4052,Ref#31029,22,0,3,0,82,98,53,2,2.5,1,0,1
4053,Ref#33688,15,1,1,0,84,100,49,3,2.5,1,1,0
4054,Ref#34355,20,0,3,1,99,100,34,2,4.0,1,0,0
4055,Ref#34417,18,1,2,0,67,80,86,3,4.0,1,0,1
4056,Ref#35441,18,0,2,1,85,100,48,3,4.0,1,0,1
4057,Ref#39593,23,0,1,1,98,100,35,2,5.0,1,0,1
4058,Ref#43626,17,1,3,1,91,100,42,1,2.5,1,0,0
4059,Ref#43828,18,1,3,0,72,86,75,1,3.0,0,1,0
4060,Ref#48623,22,0,2,0,62,74,97,2,3.0,0,0,1
4061,Ref#15525,15,1,3,0,87,100,47,1,2.0,1,0,0
4062,Ref#45537,18,1,3,0,77,92,65,3,3.0,1,0,1
4063,Ref#60498,15,1,3,0,83,99,52,2,3.0,1,1,0
4064,Ref#74484,17,0,3,1,96,100,38,3,4.5,1,1,0
4065,Ref#12668,23,0,2,0,69,82,83,3,4.0,1,0,1
4066,Ref#16727,20,1,1,1,65,78,91,2,2.0,1,0,1
4067,Ref#19321,20,1,2,0,95,100,39,2,5.0,1,0,1
4068,Ref#20276,18,0,2,1,77,92,65,3,4.0,1,0,1
4069,Ref#20674,20,0,1,0,68,81,85,2,3.0,0,1,0
4070,Ref#22480,18,0,2,1,65,78,91,2,4.5,1,1,0
4071,Ref#25047,16,0,3,1,73,87,74,3,2.5,1,0,1
4072,Ref#28557,17,0,3,0,85,100,49,1,4.0,1,0,1
4073,Ref#29444,19,1,2,1,86,100,48,1,5.0,1,0,0
4074,Ref#31366,19,0,1,0,78,93,63,3,4.5,1,0,0
4075,Ref#37099,22,0,3,0,87,100,47,3,4.0,1,1,0
4076,Ref#40593,20,1,3,1,83,99,52,2,2.0,1,0,1
4077,Ref#43309,22,0,1,1,90,100,44,3,4.0,1,0,1
4078,Ref#45578,16,0,3,1,73,87,74,3,5.0,1,0,1
4079,Ref#46265,20,1,1,1,92,100,42,3,2.0,1,1,0
4080,Ref#47318,23,1,3,1,93,100,41,3,4.5,1,1,0
4081,Ref#47399,19,1,2,0,69,82,83,1,4.5,1,1,0
4082,Ref#49473,15,0,2,1,89,100,45,1,2.0,1,0,1
4083,Ref#89651,17,0,3,0,87,100,48,1,2.0,1,0,1
4084,Ref#97457,20,0,1,1,67,80,88,3,2.0,1,1,0
4085,Ref#42369,23,0,2,0,71,85,79,1,4.0,1,0,0
4086,Ref#54539,16,1,1,1,99,100,36,2,3.0,1,1,0
4087,Ref#55648,22,0,2,0,69,82,84,3,4.0,1,0,0
4088,Ref#11837,20,1,2,1,63,75,97,2,5.0,1,1,0
4089,Ref#15003,17,1,2,0,78,93,64,3,4.5,1,0,0
4090,Ref#17027,21,0,2,0,93,100,42,1,1.0,1,0,1
4091,Ref#18031,23,1,3,1,75,90,70,1,2.5,0,1,0
4092,Ref#18867,18,1,3,1,79,94,62,2,1.5,1,0,1
4093,Ref#19479,22,0,3,1,96,100,39,2,1.5,1,0,1
4094,Ref#20448,17,1,1,1,62,74,99,3,2.0,1,0,1
4095,Ref#24393,16,0,3,0,70,84,81,2,1.5,0,1,0
4096,Ref#24534,17,1,2,1,78,93,64,3,4.5,1,1,0
4097,Ref#25179,15,1,1,0,95,100,40,1,3.5,1,0,1
4098,Ref#25945,19,0,2,0,64,76,95,2,1.5,0,0,0
4099,Ref#33673,18,0,2,1,90,100,45,1,2.0,1,1,0
4100,Ref#35077,17,0,2,0,89,100,46,2,3.5,1,0,0
4101,Ref#35605,18,0,1,1,66,79,90,3,4.0,1,0,1
4102,Ref#36168,21,0,3,1,62,74,99,3,4.0,1,1,0
4103,Ref#43348,21,1,2,0,81,97,57,1,2.0,1,0,1
4104,Ref#46826,19,0,3,0,76,91,68,2,3.0,1,0,1
4105,Ref#46910,16,0,2,1,81,97,57,1,4.0,1,1,0
4106,Ref#48744,22,0,2,0,99,100,36,3,3.5,1,0,0
4107,Ref#87338,22,1,1,1,77,92,67,3,4.5,1,0,1
4108,Ref#16404,23,0,2,1,100,100,36,1,1.5,1,1,0
4109,Ref#13056,22,0,3,1,77,92,67,3,4.5,1,0,1
4110,Ref#21226,23,0,3,1,94,100,42,3,1.0,1,1,0
4111,Ref#63533,16,0,2,0,75,90,71,3,4.0,1,1,0
4112,Ref#69066,17,0,2,0,77,92,67,1,1.0,1,0,0
4113,Ref#83097,21,1,1,1,67,80,89,2,3.5,1,0,1
4114,Ref#86324,19,0,2,1,76,91,69,1,1.5,1,0,1
4115,Ref#89047,15,0,2,1,90,100,46,1,3.5,1,0,0
4116,Ref#18011,22,1,2,1,62,74,100,1,2.5,0,0,0
4117,Ref#20413,21,0,1,0,99,100,37,3,5.0,1,1,0
4118,Ref#25307,17,1,3,1,77,92,67,3,2.5,1,1,0
4119,Ref#28919,20,1,2,1,98,100,38,1,5.0,1,0,1
4120,Ref#31230,18,1,2,1,87,100,49,1,1.5,1,0,0
4121,Ref#32468,16,0,3,0,69,82,85,3,3.0,1,1,0
4122,Ref#32753,20,1,1,1,95,100,41,3,2.5,1,1,0
4123,Ref#33425,18,1,1,0,85,100,51,3,1.5,1,1,0
4124,Ref#33873,17,0,1,0,100,100,36,3,4.5,1,1,0
4125,Ref#36197,19,1,1,0,72,86,78,2,1.0,0,0,0
4126,Ref#37557,19,1,2,0,88,100,48,2,3.0,1,0,1
4127,Ref#39998,16,0,3,0,100,100,36,3,1.5,1,1,0
4128,Ref#42058,16,0,2,0,73,87,76,3,4.0,1,0,1
4129,Ref#44650,20,1,2,0,96,100,40,1,2.0,1,0,1
4130,Ref#44854,16,0,3,0,71,85,80,1,3.0,0,1,0
4131,Ref#45913,23,0,2,0,88,100,48,3,5.0,1,0,0
4132,Ref#45989,22,0,3,1,88,100,48,1,4.5,1,0,0
4133,Ref#46374,17,0,2,1,86,100,50,2,4.5,1,0,0
4134,Ref#33239,22,1,3,1,78,93,66,2,2.5,1,0,0
4135,Ref#67566,15,0,3,0,67,80,90,1,2.0,0,1,0
4136,Ref#71984,17,0,1,0,78,93,66,1,1.5,1,1,0
4137,Ref#81539,23,0,3,0,94,100,43,3,2.5,1,1,0
4138,Ref#84864,17,1,2,0,75,90,72,3,4.0,1,0,0
4139,Ref#98891,22,0,2,1,73,87,77,3,3.5,1,0,0
4140,Ref#15109,19,1,3,1,82,98,57,2,3.5,1,0,1
4141,Ref#16887,16,0,2,1,65,78,94,2,4.5,1,0,0
4142,Ref#17548,21,1,3,0,68,81,88,2,4.5,1,0,0
4143,Ref#17599,22,0,1,0,98,100,39,3,4.0,1,0,0
4144,Ref#17961,16,1,3,1,97,100,40,1,3.0,1,0,1
4145,Ref#19281,21,0,3,1,68,81,88,3,1.5,1,0,0
4146,Ref#20640,15,1,1,1,83,99,55,2,1.5,1,0,0
4147,Ref#22056,15,1,1,0,81,97,59,2,1.5,1,1,0
4148,Ref#23387,16,0,2,0,80,96,61,1,4.5,1,0,1
4149,Ref#25637,20,1,1,0,93,100,44,2,3.0,1,0,1
4150,Ref#25675,21,1,1,0,81,97,59,3,4.0,1,1,0
4151,Ref#25737,17,0,2,1,81,97,59,1,3.5,1,1,0
4152,Ref#25893,15,1,3,0,74,88,75,2,3.5,1,0,0
4153,Ref#26283,20,0,2,0,93,100,44,3,2.5,1,1,0
4154,Ref#27943,20,0,2,0,83,99,55,2,3.5,1,0,1
4155,Ref#30258,20,0,2,1,90,100,47,3,4.0,1,1,0
4156,Ref#31468,23,1,3,1,84,100,53,2,2.5,1,0,0
4157,Ref#32891,20,1,1,0,92,100,45,2,1.0,1,0,0
4158,Ref#33300,17,0,3,0,95,100,42,3,1.5,1,0,0
4159,Ref#35269,17,0,3,1,94,100,43,1,3.5,1,0,1
4160,Ref#35270,21,0,3,1,65,78,94,1,2.5,0,0,0
4161,Ref#35484,19,0,3,1,66,79,92,1,2.5,1,0,1
4162,Ref#38543,19,0,2,1,66,79,92,2,4.5,1,0,1
4163,Ref#39770,16,1,2,0,81,97,59,3,1.5,1,0,1
4164,Ref#46845,17,0,2,0,73,87,77,1,1.5,0,0,1
4165,Ref#78683,15,1,1,1,66,79,93,1,2.5,0,1,0
4166,Ref#10351,21,1,2,1,89,100,49,2,4.0,1,0,1
4167,Ref#17876,19,1,3,1,66,79,93,1,1.5,1,0,1
4168,Ref#19820,15,1,3,1,91,100,47,2,3.0,1,0,0
4169,Ref#19971,22,0,3,0,64,76,98,3,3.5,1,0,1
4170,Ref#23183,21,0,2,1,76,91,71,2,4.5,1,0,0
4171,Ref#26977,16,1,3,0,91,100,47,3,3.0,1,1,0
4172,Ref#27523,17,1,1,1,100,100,38,1,5.0,1,0,1
4173,Ref#29322,17,0,2,1,63,75,100,1,1.5,0,0,0
4174,Ref#33381,21,1,2,0,69,82,87,2,4.0,1,0,1
4175,Ref#34330,23,0,1,0,79,94,65,3,1.0,1,1,0
4176,Ref#35574,20,1,1,1,69,82,87,3,3.0,1,0,1
4177,Ref#40000,19,1,3,1,68,81,89,1,3.0,1,0,1
4178,Ref#41203,17,1,1,0,100,100,38,1,3.5,1,1,0
4179,Ref#42819,20,0,1,0,99,100,39,2,3.5,1,1,0
4180,Ref#45715,21,1,3,1,83,99,56,1,2.5,1,1,0
4181,Ref#48446,22,0,2,1,78,93,67,3,2.0,1,0,0
4182,Ref#22294,23,0,2,0,83,99,57,1,2.0,1,0,0
4183,Ref#30348,20,0,3,1,87,100,52,2,3.5,1,1,0
4184,Ref#57733,16,1,3,0,100,100,39,3,2.5,1,0,0
4185,Ref#84744,20,1,2,0,70,84,85,2,2.5,0,0,1
4186,Ref#85297,20,0,1,0,79,94,66,1,3.0,1,0,0
4187,Ref#10492,17,1,1,1,99,100,40,2,3.0,1,0,1
4188,Ref#13042,16,0,2,1,92,100,47,3,3.5,1,1,0
4189,Ref#13413,20,0,1,0,96,100,43,3,1.0,1,0,1
4190,Ref#18185,16,0,3,0,74,88,77,2,3.0,0,1,0
4191,Ref#18970,22,0,2,1,96,100,43,2,4.5,1,1,0
4192,Ref#20405,18,0,2,1,87,100,52,1,3.0,1,0,1
4193,Ref#21103,16,1,2,0,81,97,61,3,2.5,1,1,0
4194,Ref#24909,20,1,3,1,64,76,99,2,5.0,1,0,0
4195,Ref#30116,23,0,2,0,75,90,74,1,3.0,0,0,1
4196,Ref#33239,16,0,1,1,91,100,48,3,4.5,1,0,0
4197,Ref#34059,23,0,2,1,82,98,59,1,4.0,1,1,0
4198,Ref#36536,23,1,3,0,71,85,83,1,3.5,1,1,0
4199,Ref#40405,18,0,1,1,86,100,53,3,2.0,1,0,0
4200,Ref#45562,18,1,3,0,91,100,48,3,2.0,1,0,0
4201,Ref#48316,18,0,1,0,90,100,49,3,2.5,1,0,1
4202,Ref#68559,17,0,1,0,87,100,53,2,1.5,1,0,1
4203,Ref#16058,22,1,1,0,96,100,44,2,4.5,1,0,0
4204,Ref#70793,21,1,3,1,77,92,71,1,4.5,1,0,0
4205,Ref#75392,21,0,1,1,84,100,56,2,3.5,1,1,0
4206,Ref#87294,22,1,3,1,64,76,100,1,2.5,1,0,1
4207,Ref#16408,22,0,1,0,78,93,69,3,1.5,1,0,1
4208,Ref#18513,17,0,2,1,66,79,95,1,2.0,1,0,1
4209,Ref#21833,16,0,1,0,69,82,89,2,4.0,1,0,0
4210,Ref#22312,18,1,2,0,64,76,100,2,2.5,0,0,1
4211,Ref#23246,16,1,1,0,98,100,42,3,4.5,1,0,1
4212,Ref#25259,22,0,1,1,99,100,41,1,4.0,1,0,1
4213,Ref#31490,18,0,1,1,65,78,97,2,3.0,0,0,0
4214,Ref#32004,19,0,1,0,77,92,71,2,2.5,1,1,0
4215,Ref#33110,18,0,1,1,94,100,46,1,3.0,1,0,0
4216,Ref#40448,16,1,2,1,64,76,100,2,2.5,0,1,0
4217,Ref#41310,15,0,2,1,100,100,40,1,1.5,1,1,0
4218,Ref#43120,23,1,3,0,91,100,49,3,4.5,1,0,0
4219,Ref#44904,17,0,1,1,75,90,75,2,3.5,1,0,1
4220,Ref#48946,17,1,2,1,95,100,45,2,4.0,1,0,0
4221,Ref#49378,21,1,3,0,68,81,91,1,3.5,1,1,0
4222,Ref#51273,21,1,2,1,82,98,61,3,1.5,1,1,0
4223,Ref#81709,19,1,2,0,83,99,59,2,4.0,1,0,0
4224,Ref#69433,22,1,1,0,76,91,74,3,3.0,1,1,0
4225,Ref#85968,22,0,2,0,87,100,54,3,3.0,1,1,0
4226,Ref#99761,18,1,3,0,69,82,90,3,3.5,1,1,0
4227,Ref#12358,21,0,3,0,68,81,92,1,2.0,0,0,1
4228,Ref#13928,15,0,3,1,97,100,44,3,1.5,1,0,1
4229,Ref#15113,18,0,2,0,75,90,76,2,1.0,0,0,0
4230,Ref#19433,21,1,1,1,92,100,49,2,3.5,1,1,0
4231,Ref#23490,18,0,1,1,90,100,51,1,1.5,1,0,1
4232,Ref#27023,23,0,2,1,78,93,70,1,4.5,1,0,1
4233,Ref#28738,17,0,1,0,68,81,92,2,3.5,1,0,1
4234,Ref#29542,22,0,2,1,82,98,61,3,3.5,1,1,0
4235,Ref#29896,22,0,1,1,85,100,56,3,3.5,1,0,0
4236,Ref#30794,16,0,2,0,72,86,83,3,3.0,1,1,0
4237,Ref#31584,23,1,1,1,71,85,85,3,3.5,1,0,0
4238,Ref#32324,23,1,3,1,70,84,87,1,3.0,0,0,0
4239,Ref#33654,18,0,3,1,96,100,45,3,4.5,1,1,0
4240,Ref#34898,17,1,2,0,66,79,96,1,3.5,1,0,1
4241,Ref#39908,16,0,3,0,96,100,45,1,2.5,1,0,1
4242,Ref#42115,21,1,3,0,92,100,49,2,4.5,1,0,1
4243,Ref#46298,17,0,2,0,72,86,83,2,4.5,1,1,0
4244,Ref#15775,18,1,3,0,65,78,99,1,2.5,0,0,1
4245,Ref#27967,19,1,3,0,91,100,51,1,2.0,1,0,1
4246,Ref#79558,23,1,1,0,72,86,84,3,1.0,1,0,0
4247,Ref#12290,17,0,1,0,80,96,66,1,1.0,1,0,0
4248,Ref#14293,23,0,2,0,73,87,82,3,2.5,1,0,0
4249,Ref#14841,16,0,2,0,75,90,77,1,3.5,1,0,0
4250,Ref#15453,21,0,2,1,87,100,55,1,5.0,1,1,0
4251,Ref#15636,16,1,2,1,90,100,52,3,2.0,1,0,1
4252,Ref#15778,21,1,3,1,95,100,47,2,3.5,1,0,1
4253,Ref#17864,21,0,2,1,78,93,71,1,4.0,1,0,1
4254,Ref#18830,18,1,2,0,86,100,56,2,4.0,1,0,0
4255,Ref#19201,17,0,2,1,68,81,93,2,2.0,0,1,0
4256,Ref#19312,21,1,2,0,78,93,71,1,2.5,1,0,1
4257,Ref#21166,19,1,1,1,74,88,80,3,5.0,1,0,0
4258,Ref#21630,20,1,1,0,77,92,73,3,3.0,1,0,0
4259,Ref#21941,22,1,3,0,84,100,58,1,3.0,1,0,1
4260,Ref#27284,17,0,1,1,65,78,99,2,4.0,1,1,0
4261,Ref#27860,20,1,3,1,73,87,82,1,1.5,0,0,0
4262,Ref#31472,17,1,1,0,73,87,82,2,1.5,0,1,0
4263,Ref#35518,20,1,2,0,98,100,44,3,2.0,1,1,0
4264,Ref#36084,15,0,1,0,100,100,42,1,1.5,1,0,0
4265,Ref#36706,21,0,1,0,86,100,56,2,2.5,1,1,0
4266,Ref#37811,18,1,1,1,88,100,54,2,2.0,1,1,0
4267,Ref#38207,17,0,2,0,69,82,91,2,1.5,0,0,0
4268,Ref#38995,18,0,2,0,96,100,46,3,2.5,1,1,0
4269,Ref#41416,15,1,3,0,70,84,88,3,2.5,1,0,1
4270,Ref#41489,21,0,3,1,72,86,84,2,4.0,1,0,1
4271,Ref#41889,19,1,3,1,77,92,73,3,1.5,1,1,0
4272,Ref#43236,15,1,2,0,66,79,97,1,3.5,1,0,1
4273,Ref#44609,22,0,2,1,65,78,99,2,3.5,1,1,0
4274,Ref#44962,17,1,3,0,71,85,86,2,2.5,0,0,1
4275,Ref#46547,15,0,3,1,92,100,50,1,2.0,1,0,0
4276,Ref#49859,17,0,3,1,99,100,44,3,1.0,1,0,1
4277,Ref#53620,18,1,1,0,83,99,61,2,3.5,1,0,1
4278,Ref#59616,22,1,1,0,65,78,100,2,3.0,0,1,0
4279,Ref#72562,21,1,3,1,90,100,53,2,1.5,1,0,1
4280,Ref#73111,22,1,1,1,88,100,55,1,2.0,1,0,1
4281,Ref#75070,18,1,2,0,86,100,57,1,4.5,1,0,1
4282,Ref#75188,15,1,2,0,98,100,45,2,3.0,1,0,0
4283,Ref#11332,20,0,2,1,96,100,47,2,3.0,1,0,1
4284,Ref#16393,21,1,3,1,94,100,49,3,3.5,1,1,0
4285,Ref#18155,15,0,2,0,71,85,87,2,2.5,0,0,1
4286,Ref#19353,16,0,2,0,97,100,46,1,4.5,1,0,0
4287,Ref#21898,22,0,1,1,83,99,61,1,4.5,1,1,0
4288,Ref#25204,23,0,1,0,96,100,47,1,1.5,1,0,1
4289,Ref#25289,19,1,2,0,73,87,83,2,2.5,0,1,0
4290,Ref#28403,21,1,3,1,70,84,89,3,2.5,1,1,0
4291,Ref#30773,18,0,2,0,79,94,70,1,4.0,1,0,1
4292,Ref#30825,21,1,3,1,69,82,92,1,4.0,1,0,0
4293,Ref#31866,15,1,1,1,78,93,72,3,2.5,1,0,0
4294,Ref#32193,15,0,1,0,77,92,74,1,2.5,1,0,0
4295,Ref#34087,15,1,2,1,68,81,94,1,1.5,1,0,1
4296,Ref#35362,16,0,2,0,85,100,58,1,3.5,1,0,0
4297,Ref#35427,23,1,2,1,87,100,56,3,3.5,1,1,0
4298,Ref#36479,18,1,2,0,73,87,83,2,4.0,1,0,1
4299,Ref#40197,21,1,1,0,95,100,48,1,1.5,1,0,1
4300,Ref#40965,18,1,2,0,81,97,65,1,3.5,1,0,0
4301,Ref#46643,16,1,2,1,80,96,67,2,2.0,1,0,0
4302,Ref#48283,15,0,3,1,78,93,72,2,4.5,1,1,0
4303,Ref#15892,22,1,1,1,91,100,53,2,2.5,1,0,1
4304,Ref#30282,15,0,2,0,85,100,59,1,1.5,1,0,0
4305,Ref#42025,21,0,3,0,91,100,53,2,1.0,1,1,0
4306,Ref#54721,23,0,2,1,71,85,88,2,1.0,0,1,0
4307,Ref#66970,18,1,1,0,72,86,86,2,2.5,0,0,0
4308,Ref#12905,23,1,3,0,95,100,49,3,4.5,1,1,0
4309,Ref#12929,19,0,2,0,67,80,97,1,3.0,0,0,1
4310,Ref#13349,20,1,3,0,71,85,88,1,2.5,0,0,1
4311,Ref#14714,16,0,3,0,81,97,66,3,2.0,1,0,0
4312,Ref#18593,15,1,1,1,68,81,95,2,3.0,1,0,1
4313,Ref#23205,19,1,2,0,75,90,79,1,4.0,1,0,0
4314,Ref#31951,19,0,1,1,69,82,93,1,3.5,1,1,0
4315,Ref#34233,19,0,1,1,100,100,44,3,1.0,1,0,0
4316,Ref#34660,22,1,1,0,67,80,97,2,2.0,0,0,0
4317,Ref#35228,17,1,1,1,97,100,47,2,1.5,1,0,1
4318,Ref#36866,20,1,1,1,86,100,58,3,1.5,1,0,0
4319,Ref#39106,15,1,1,0,82,98,64,1,3.5,1,1,0
4320,Ref#45033,17,0,1,0,87,100,57,3,2.5,1,1,0
4321,Ref#47136,21,0,1,0,98,100,46,1,1.5,1,0,0
4322,Ref#47464,19,1,2,0,83,99,62,3,3.5,1,1,0
4323,Ref#35122,16,0,1,0,87,100,58,1,1.5,1,0,1
4324,Ref#61748,16,0,1,0,77,92,76,2,2.0,1,0,1
4325,Ref#23241,23,0,3,0,78,93,74,2,3.0,1,1,0
4326,Ref#26381,18,1,3,0,90,100,55,2,2.5,1,0,0
4327,Ref#41970,16,1,2,1,95,100,50,2,2.5,1,0,1
4328,Ref#69187,16,0,1,1,93,100,52,3,4.0,1,0,1
4329,Ref#72493,19,0,1,0,92,100,53,2,4.5,1,0,1
4330,Ref#82719,16,1,3,1,97,100,48,1,2.5,1,0,0
4331,Ref#92266,15,1,1,1,79,94,72,2,4.0,1,1,0
4332,Ref#12564,19,1,2,1,95,100,50,2,1.5,1,1,0
4333,Ref#14889,23,1,1,0,82,98,65,3,1.5,1,0,0
4334,Ref#16453,20,0,2,1,90,100,55,2,3.0,1,1,0
4335,Ref#17030,21,0,1,0,92,100,53,3,1.0,1,0,0
4336,Ref#17262,22,1,3,0,81,97,67,1,3.5,1,1,0
4337,Ref#19098,17,0,3,1,77,92,76,3,2.5,1,0,0
4338,Ref#21116,19,1,2,0,97,100,48,3,3.0,1,1,0
4339,Ref#23312,15,0,1,1,71,85,89,1,2.5,0,0,0
4340,Ref#27007,22,0,3,1,88,100,57,3,2.0,1,1,0
4341,Ref#27469,20,1,1,1,73,87,85,2,3.5,1,1,0
4342,Ref#32425,18,0,1,1,93,100,52,2,4.0,1,0,1
4343,Ref#32649,15,0,2,0,80,96,69,3,2.0,1,0,1
4344,Ref#33744,21,1,3,0,79,94,72,2,3.0,1,0,1
4345,Ref#35009,19,0,2,0,94,100,51,1,4.5,1,0,1
4346,Ref#35854,18,1,3,0,91,100,54,2,3.5,1,0,0
4347,Ref#36061,17,0,1,0,86,100,59,2,1.5,1,1,0
4348,Ref#36788,22,1,3,1,90,100,55,1,2.0,1,1,0
4349,Ref#40900,21,1,3,0,100,100,45,3,2.5,1,0,0
4350,Ref#44447,17,0,2,1,74,88,83,1,3.0,1,0,1
4351,Ref#45776,20,0,2,1,87,100,58,1,3.0,1,1,0
4352,Ref#48638,15,0,1,1,93,100,52,3,4.0,1,0,1
4353,Ref#10397,23,0,2,0,81,97,68,1,3.5,1,0,1
4354,Ref#11068,18,0,2,0,69,82,95,3,1.5,1,0,0
4355,Ref#16864,23,0,2,1,93,100,53,2,4.5,1,0,0
4356,Ref#20653,16,1,1,0,91,100,55,1,3.5,1,1,0
4357,Ref#21748,22,0,3,0,71,85,90,3,2.0,1,1,0
4358,Ref#22669,20,1,1,1,77,92,77,2,3.5,1,0,0
4359,Ref#25763,16,1,3,1,85,100,61,3,1.5,1,1,0
4360,Ref#26190,18,1,1,0,99,100,47,1,3.0,1,0,1
4361,Ref#26858,16,0,1,0,78,93,75,3,1.0,1,0,0
4362,Ref#28815,22,0,2,1,82,98,66,1,3.0,1,0,1
4363,Ref#29730,19,0,1,1,70,84,92,3,4.5,1,0,0
4364,Ref#38946,19,0,1,1,90,100,56,1,4.0,1,0,0
4365,Ref#40179,15,1,2,0,93,100,53,3,4.5,1,0,1
4366,Ref#47071,15,1,2,0,80,96,70,3,1.0,1,1,0
4367,Ref#69997,21,1,2,1,93,100,54,2,1.5,1,0,1
4368,Ref#74654,22,0,3,1,93,100,54,1,3.0,1,0,0
4369,Ref#13314,22,0,2,0,91,100,56,3,4.5,1,0,1
4370,Ref#15642,22,0,2,1,92,100,55,2,1.0,1,1,0
4371,Ref#18274,18,1,3,0,100,100,47,2,1.5,1,0,0
4372,Ref#18654,22,1,2,0,69,82,96,3,1.0,1,1,0
4373,Ref#21295,20,1,3,0,80,96,71,3,3.0,1,0,0
4374,Ref#24568,16,1,1,0,85,100,62,1,2.5,1,1,0
4375,Ref#25128,17,0,1,0,93,100,54,2,2.0,1,1,0
4376,Ref#27501,22,1,3,1,85,100,62,3,4.0,1,1,0
4377,Ref#28046,23,1,2,0,100,100,47,3,2.0,1,0,0
4378,Ref#28147,21,1,1,0,84,100,63,2,2.5,1,1,0
